type,lr,epoch,hidden/loss,knn/MSE,precision,recall
cf,0.001,13, 'hidden_sigmoid',5.0,0.22417218543,0.0165258296585
prediction,0.001,14,0.094714159193,0.08453080058,0.0486754966887,0.00374034547307
cf,0.001,14, 'decode',500.0,0.289072847682,0.0228193267567
prediction,0.001,15,0.084201366473,0.072538383305,0.0344370860927,0.00236121452952
cf,0.001,15, 'decode',500.0,0.273178807947,0.0222785974921
prediction,0.001,16,0.076392363661,0.050495125353,0.0208609271523,0.00171266293586
cf,0.001,16, 'hidden_sigmoid',5.0,0.224834437086,0.0167594354941
prediction,0.001,17,0.070452619726,0.056364435702,0.0149006622517,0.00108265645889
cf,0.001,17, 'hidden_sigmoid',5.0,0.256953642384,0.0207728424561
prediction,0.001,18,0.066780081257,0.050447586923,0.0162251655629,0.00188696669408
cf,0.001,18, 'hidden_sigmoid',5.0,0.250662251656,0.0187030316914
prediction,0.001,19,0.062073319672,0.047744520008,0.0609271523179,0.00540726115778
cf,0.001,19, 'hidden_sigmoid',5.0,0.222516556291,0.0154702081151
prediction,0.001,20,0.059090361285,0.046050533652,0.00596026490066,0.000520264404372
cf,0.001,20, 'hidden_sigmoid',5.0,0.268543046358,0.0205189977129
prediction,0.001,21,0.055988522771,0.045220777392,0.00165562913907,0.00015684483158
cf,0.001,21, 'hidden_sigmoid',5.0,0.255960264901,0.0206498733733
prediction,0.001,22,0.05372250806,0.042867496609,0.00198675496689,0.000180171406311
cf,0.001,22, 'hidden_sigmoid',5.0,0.240066225166,0.0202931330649
prediction,0.001,23,0.051928148915,0.042308405041,0.000331125827815,1.89865726958e-06
cf,0.001,23, 'hidden_sigmoid',5.0,0.197350993377,0.0143667353222
prediction,0.001,24,0.050485939647,0.040597539395,0.000331125827815,4.59896983076e-05
cf,0.001,24, 'hidden_sigmoid',5.0,0.251655629139,0.0165229276047
prediction,0.001,25,0.04958721575,0.040538869798,0.0,0.0
cf,0.001,25, 'hidden_sigmoid',5.0,0.245033112583,0.0176980241458
prediction,0.001,26,0.048420650741,0.040019381791,0.0,0.0
cf,0.001,26, 'decode',500.0,0.258278145695,0.0185689398791
prediction,0.001,27,0.047390348063,0.03982339799,0.0,0.0
cf,0.001,27, 'decode',500.0,0.256291390728,0.0189440824003
prediction,0.001,28,0.046500232166,0.039253789931,0.00331125827815,0.000377266959631
cf,0.001,28, 'decode',500.0,0.264900662252,0.0215961920938
prediction,0.001,29,0.045628397797,0.038991421461,0.0023178807947,0.000278041678953
cf,0.001,29, 'decode',500.0,0.266887417219,0.0202948824325
prediction,0.001,30,0.044673577428,0.038683876395,0.00132450331126,3.69823500191e-05
cf,0.001,30, 'decode',500.0,0.277483443709,0.0228165211912
prediction,0.0001,1,0.11565367399,0.06943642348,0.0923841059603,0.00722862800125
cf,0.0001,1, 'hidden',100.0,0.470198675497,0.0511403063961
prediction,0.0001,2,0.065677260263,0.043961465358,0.107947019868,0.00841651924353
cf,0.0001,2, 'hidden',100.0,0.467549668874,0.0506816265539
prediction,0.0001,3,0.046122826444,0.037904500961,0.127814569536,0.00997254373809
cf,0.0001,3, 'hidden',500.0,0.427814569536,0.0434946316567
prediction,0.0001,4,0.041054969414,0.03573928773,0.127152317881,0.00924560758833
cf,0.0001,4, 'decode',500.0,0.116225165563,0.00604392666887
prediction,0.0001,5,0.038661418291,0.032690618187,0.119536423841,0.00778938502941
cf,0.0001,5, 'hidden_sigmoid',200.0,0.223841059603,0.0140267640357
prediction,0.0001,6,0.035803748915,0.029985314235,0.119536423841,0.0081921716024
cf,0.0001,6, 'hidden_sigmoid',500.0,0.348675496689,0.0290411444321
prediction,0.0001,7,0.034933486953,0.028704544529,0.114900662252,0.00794734638727
cf,0.0001,7, 'hidden_sigmoid',500.0,0.420529801325,0.0392070608064
prediction,0.0001,8,0.035882863622,0.030400540679,0.13940397351,0.0105135280941
cf,0.0001,8, 'hidden_sigmoid',500.0,0.384437086093,0.0339575566541
prediction,0.0001,9,0.04102491568,0.033599112182,0.131125827815,0.00940702016662
cf,0.0001,9, 'hidden_sigmoid',500.0,0.396357615894,0.034297500842
prediction,0.0001,10,0.05168701565,0.053191695362,0.0738410596026,0.00625191942771
cf,0.0001,10, 'hidden_sigmoid',500.0,0.396688741722,0.0339346391829
prediction,0.0001,11,0.069264384129,0.043644033372,0.0867549668874,0.00657136681282
cf,0.0001,11, 'hidden_sigmoid',500.0,0.464238410596,0.0430872476702
prediction,0.0001,12,0.069752209652,0.050329722464,0.0814569536424,0.00606672705894
